date,clinicID,clinicName,Hospital and Health Service,Area,Waiting D1,Waiting D2,Waiting D3,Waiting D4,Waiting D5,Waiting D6,Waiting D7,Treated D1,Treated D2,Treated D3,Treated D4,Treated D5,Treated D6,Treated D7
2022-10-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General,1186,852,0,0,0,0,100,0,105,22,0,0,0,83
2022-10-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 1,0,0,0,0,0,0,-,0,0,0,0,0,0,-
2022-10-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 2,5,4,0,2,2,0,38,0,0,1,2,0,0,0
2022-10-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,General Anaesthetic Category 3,8,12,10,0,0,0,67,0,0,0,1,0,0,0
2022-10-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 1,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2022-10-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 2,38,40,55,0,0,0,29,0,0,0,17,4,0,0
2022-10-31,3,GYMPIE DENTAL CLINIC,Sunshine Coast,Priority 3,78,107,130,5,0,0,58,0,1,1,16,0,0,6
2022-10-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Clinical Assessment,0,0,0,0,0,0,-,0,5,1,0,0,0,0
2022-10-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,General,966,807,0,0,0,0,100,0,135,27,0,0,0,83
2022-10-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2022-10-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 2,53,42,20,0,0,0,46,0,6,7,12,6,0,0
2022-10-31,4,NAMBOUR DENTAL CLINIC,Sunshine Coast,Priority 3,55,44,4,0,0,0,96,0,0,11,1,0,0,0
2022-10-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,Clinical Assessment,0,0,0,0,0,0,-,1,3,0,0,0,0,25
2022-10-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,General,638,559,0,0,0,0,100,0,117,25,0,0,0,82
2022-10-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,Priority 2,40,39,29,23,2,0,30,0,0,0,1,1,0,0
2022-10-31,5,NOOSA DENTAL CLINIC,Sunshine Coast,Priority 3,66,71,35,0,0,0,80,0,0,17,2,0,0,0
2022-10-31,6,REDCLIFFE DENTAL CLINIC,Metro North,Clinical Assessment,1,0,0,0,0,0,100,1,5,4,1,0,0,9
2022-10-31,6,REDCLIFFE DENTAL CLINIC,Metro North,General,2022,1086,0,0,0,0,100,0,1,2,0,0,0,33
2022-10-31,6,REDCLIFFE DENTAL CLINIC,Metro North,General Anaesthetic Category 1,0,0,0,0,0,0,-,0,1,0,1,0,0,0
2022-10-31,6,REDCLIFFE DENTAL CLINIC,Metro North,General Anaesthetic Category 2,25,31,13,35,19,7,19,1,0,0,0,0,4,20
2022-10-31,6,REDCLIFFE DENTAL CLINIC,Metro North,General Anaesthetic Category 3,51,21,40,20,1,0,54,0,0,0,5,1,1,0
2022-10-31,6,REDCLIFFE DENTAL CLINIC,Metro North,Priority 1,2,0,0,0,0,0,100,1,2,4,2,1,2,8
2022-10-31,6,REDCLIFFE DENTAL CLINIC,Metro North,Priority 2,96,0,0,0,0,0,100,3,18,1,1,0,0,13
2022-10-31,6,REDCLIFFE DENTAL CLINIC,Metro North,Priority 3,141,1,0,0,0,0,100,0,1,1,0,0,0,50
2022-10-31,7,CABOOLTURE DENTAL CLINIC,Metro North,Clinical Assessment,2,0,0,0,0,0,100,2,15,5,0,0,0,9
2022-10-31,7,CABOOLTURE DENTAL CLINIC,Metro North,General,2938,1826,0,0,0,0,100,0,1,0,0,0,0,100
2022-10-31,7,CABOOLTURE DENTAL CLINIC,Metro North,General Anaesthetic Category 1,0,0,0,0,0,0,-,0,0,0,0,0,0,-
2022-10-31,7,CABOOLTURE DENTAL CLINIC,Metro North,General Anaesthetic Category 2,0,0,0,0,0,0,-,2,0,1,0,0,1,50
2022-10-31,7,CABOOLTURE DENTAL CLINIC,Metro North,General Anaesthetic Category 3,1,0,0,0,0,0,100,0,0,1,0,1,0,0
2022-10-31,7,CABOOLTURE DENTAL CLINIC,Metro North,Priority 1,1,0,0,0,0,0,100,0,8,2,0,0,0,0
2022-10-31,7,CABOOLTURE DENTAL CLINIC,Metro North,Priority 2,185,7,0,0,0,0,96,12,32,10,4,4,5,18
2022-10-31,7,CABOOLTURE DENTAL CLINIC,Metro North,Priority 3,103,0,0,0,0,0,100,7,12,1,0,0,0,95
2022-10-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,Clinical Assessment,0,0,0,0,0,0,-,4,0,0,0,0,0,100
2022-10-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,General,502,253,0,0,0,0,100,0,4,0,0,0,0,100
2022-10-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,General Anaesthetic Category 1,0,0,0,0,0,0,-,0,0,0,0,0,0,-
2022-10-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,General Anaesthetic Category 2,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2022-10-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,General Anaesthetic Category 3,0,1,0,0,0,0,100,0,0,4,0,0,0,0
2022-10-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,Priority 2,0,0,0,0,0,0,-,0,0,0,6,5,0,0
2022-10-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,Priority 3,0,4,0,0,0,0,100,0,0,1,0,0,10,0
2022-10-31,10,ROBINA DENTAL CLINIC,Gold Coast,Clinical Assessment,0,0,0,0,0,0,-,2,3,0,0,0,0,40
2022-10-31,10,ROBINA DENTAL CLINIC,Gold Coast,General,585,334,0,0,0,0,100,0,4,2,0,0,0,67
2022-10-31,10,ROBINA DENTAL CLINIC,Gold Coast,Priority 2,0,0,0,0,0,0,-,0,0,0,4,7,1,0
2022-10-31,10,ROBINA DENTAL CLINIC,Gold Coast,Priority 3,0,1,0,0,0,0,100,0,1,3,0,0,20,4
2022-10-31,13,BOWEN DENTAL CLINIC,Mackay,Clinical Assessment,0,0,0,0,0,0,-,1,1,0,0,0,0,50
2022-10-31,13,BOWEN DENTAL CLINIC,Mackay,General,758,31,0,0,0,0,100,20,123,0,0,0,0,100
2022-10-31,13,BOWEN DENTAL CLINIC,Mackay,Priority 2,11,1,0,0,0,0,92,0,4,0,0,0,0,0
2022-10-31,13,BOWEN DENTAL CLINIC,Mackay,Priority 3,28,3,0,0,0,0,100,0,2,0,0,0,0,100
2022-10-31,14,AYR DENTAL CLINIC,Townsville,Clinical Assessment,1,0,0,0,0,0,100,3,3,0,0,0,0,50
2022-10-31,14,AYR DENTAL CLINIC,Townsville,General,124,31,0,0,0,0,100,0,7,0,0,0,0,100
2022-10-31,14,AYR DENTAL CLINIC,Townsville,Priority 2,1,0,0,0,0,0,100,1,0,0,0,0,0,100
2022-10-31,14,AYR DENTAL CLINIC,Townsville,Priority 3,23,14,0,0,0,0,100,1,3,0,0,0,0,100
2022-10-31,15,MORNINGTON ISLAND DENTAL,North West,Clinical Assessment,7,0,2,1,2,52,11,0,2,1,0,0,0,0
2022-10-31,15,MORNINGTON ISLAND DENTAL,North West,General,54,20,62,17,0,0,48,0,0,0,0,0,0,-
2022-10-31,15,MORNINGTON ISLAND DENTAL,North West,Priority 1,0,0,0,0,0,2,0,0,0,0,0,0,0,-
2022-10-31,15,MORNINGTON ISLAND DENTAL,North West,Priority 2,0,3,0,0,0,0,0,0,0,0,0,0,0,-
2022-10-31,15,MORNINGTON ISLAND DENTAL,North West,Priority 3,9,0,4,8,3,4,32,0,0,0,0,0,0,-
2022-10-31,16,MT ISA DENTAL CLINIC,North West,Clinical Assessment,5,0,1,0,0,2,63,0,2,0,0,0,1,0
2022-10-31,16,MT ISA DENTAL CLINIC,North West,General,257,12,3,0,0,0,99,2,0,1,0,0,0,67
2022-10-31,16,MT ISA DENTAL CLINIC,North West,General Anaesthetic Category 1,1,0,0,0,0,0,100,1,0,0,0,0,0,100
2022-10-31,16,MT ISA DENTAL CLINIC,North West,General Anaesthetic Category 2,1,0,0,0,0,0,100,3,0,0,0,0,0,100
2022-10-31,16,MT ISA DENTAL CLINIC,North West,General Anaesthetic Category 3,3,0,1,0,0,0,75,2,0,0,0,0,0,100
2022-10-31,16,MT ISA DENTAL CLINIC,North West,Priority 1,1,1,0,0,2,4,13,0,0,0,0,0,0,-
2022-10-31,16,MT ISA DENTAL CLINIC,North West,Priority 2,3,1,1,0,0,0,60,0,0,0,0,0,0,-
2022-10-31,16,MT ISA DENTAL CLINIC,North West,Priority 3,7,3,2,4,2,0,56,0,0,0,0,0,0,-
2022-10-31,17,INGHAM DENTAL CLINIC,Townsville,Clinical Assessment,0,0,0,0,0,0,-,1,1,0,0,0,0,50
2022-10-31,17,INGHAM DENTAL CLINIC,Townsville,General,187,0,0,0,0,0,100,6,1,0,0,0,0,100
2022-10-31,17,INGHAM DENTAL CLINIC,Townsville,Priority 1,1,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-10-31,17,INGHAM DENTAL CLINIC,Townsville,Priority 2,1,0,0,0,0,0,100,4,0,0,0,0,0,100
2022-10-31,17,INGHAM DENTAL CLINIC,Townsville,Priority 3,27,0,0,0,0,0,100,6,0,0,0,0,0,100
2022-10-31,18,CLONCURRY DENTAL,North West,Clinical Assessment,1,0,1,0,2,9,8,0,0,0,0,0,0,-
2022-10-31,18,CLONCURRY DENTAL,North West,General,34,41,56,6,0,0,55,0,0,0,0,0,0,-
2022-10-31,18,CLONCURRY DENTAL,North West,General Anaesthetic Category 1,0,0,0,0,0,0,-,0,0,0,0,0,1,0
2022-10-31,18,CLONCURRY DENTAL,North West,Priority 1,1,0,0,0,0,0,100,0,0,0,0,0,1,0
2022-10-31,18,CLONCURRY DENTAL,North West,Priority 2,1,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-10-31,18,CLONCURRY DENTAL,North West,Priority 3,0,1,0,1,2,1,20,0,0,0,0,0,0,-
2022-10-31,19,CHARTERS TOWERS DENTAL CL,Townsville,Clinical Assessment,1,0,0,0,0,0,100,0,1,0,0,0,0,0
2022-10-31,19,CHARTERS TOWERS DENTAL CL,Townsville,General,143,1,0,0,0,0,100,4,5,0,0,0,1,90
2022-10-31,19,CHARTERS TOWERS DENTAL CL,Townsville,Priority 2,5,0,0,0,0,0,100,4,0,0,0,0,0,100
2022-10-31,19,CHARTERS TOWERS DENTAL CL,Townsville,Priority 3,19,1,0,0,0,0,100,0,0,0,1,0,0,0
2022-10-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,Clinical Assessment,7,0,0,0,0,0,100,7,24,7,1,0,1,18
2022-10-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,General,1544,474,0,0,0,0,100,0,24,0,0,0,0,100
2022-10-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,General Anaesthetic Category 1,0,0,0,0,0,0,-,2,3,0,0,0,0,40
2022-10-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,General Anaesthetic Category 2,16,0,0,0,0,0,100,3,3,0,0,0,0,50
2022-10-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,General Anaesthetic Category 3,7,4,0,0,0,0,100,0,1,1,0,0,0,50
2022-10-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,Priority 1,0,0,0,0,0,0,-,1,3,0,0,0,0,25
2022-10-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,Priority 2,4,1,0,0,0,15,20,65,1,0,0,0,0,98
2022-10-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,Priority 3,313,51,2,0,5,28,91,2,27,2,1,1,2,83
2022-10-31,21,MOSSMAN DENTAL CLINIC,Cairns and Hinterland,General,335,236,0,0,0,0,100,0,15,12,0,0,0,56
2022-10-31,21,MOSSMAN DENTAL CLINIC,Cairns and Hinterland,Priority 3,8,3,1,0,0,0,92,0,0,0,0,0,0,-
2022-10-31,23,ATHERTON DENTAL CLINIC,Cairns and Hinterland,General,424,467,0,0,0,0,100,1,30,8,2,0,0,76
2022-10-31,23,ATHERTON DENTAL CLINIC,Cairns and Hinterland,Priority 3,77,43,11,0,0,0,92,2,1,7,2,0,0,25
2022-10-31,24,INNISFAIL DENTAL CLINIC,Cairns and Hinterland,Clinical Assessment,1,2,0,0,0,0,33,0,0,0,0,0,0,-
2022-10-31,24,INNISFAIL DENTAL CLINIC,Cairns and Hinterland,General,625,266,0,0,0,0,100,1,27,0,2,0,0,93
2022-10-31,24,INNISFAIL DENTAL CLINIC,Cairns and Hinterland,General Anaesthetic Category 3,1,0,0,0,0,0,100,2,0,0,0,0,0,100
2022-10-31,24,INNISFAIL DENTAL CLINIC,Cairns and Hinterland,Priority 3,93,21,1,0,0,0,99,0,0,1,0,0,0,0
2022-10-31,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,Clinical Assessment,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2022-10-31,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,General,706,469,0,0,0,0,100,1,61,2,2,0,0,94
2022-10-31,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,General Anaesthetic Category 3,0,0,0,0,0,0,-,2,2,1,0,0,0,80
2022-10-31,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,Priority 1,0,0,0,0,0,0,-,0,0,0,0,0,0,-
2022-10-31,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,Priority 3,108,49,24,0,0,0,87,3,2,7,0,0,0,42
2022-10-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,Clinical Assessment,1,0,0,0,0,0,100,0,1,0,0,0,0,0
2022-10-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,General,1660,1064,0,0,0,0,100,4,32,8,2,1,0,77
2022-10-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,General Anaesthetic Category 3,144,84,46,18,8,0,76,4,3,3,1,3,1,47
2022-10-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,Priority 1,1,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-10-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,Priority 3,274,75,0,0,0,0,100,21,28,2,0,0,0,96
2022-10-31,27,SMITHFIELD DENTAL CLINIC,Cairns and Hinterland,General,550,428,0,0,0,0,100,1,30,18,2,0,0,61
2022-10-31,27,SMITHFIELD DENTAL CLINIC,Cairns and Hinterland,Priority 3,36,9,0,0,0,0,100,5,9,0,1,0,0,93
2022-10-31,28,TULLY DENTAL CLINIC,Cairns and Hinterland,Clinical Assessment,1,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-10-31,28,TULLY DENTAL CLINIC,Cairns and Hinterland,General,417,238,0,0,0,0,100,2,29,0,0,0,0,100
2022-10-31,28,TULLY DENTAL CLINIC,Cairns and Hinterland,Priority 3,21,20,13,0,0,0,76,0,0,0,1,0,0,0
2022-10-31,30,EDMONTON DENTAL CLINIC,Cairns and Hinterland,General,899,821,0,0,0,0,100,0,29,36,0,0,0,45
2022-10-31,30,EDMONTON DENTAL CLINIC,Cairns and Hinterland,Priority 3,90,37,29,9,0,0,77,7,0,1,15,0,0,30
2022-10-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,Clinical Assessment,0,0,0,0,0,0,-,14,11,0,0,0,0,56
2022-10-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,General,2823,855,0,0,0,0,100,1,83,0,0,0,0,100
2022-10-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,General Anaesthetic Category 1,4,4,3,4,1,6,18,1,0,0,1,0,1,33
2022-10-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,General Anaesthetic Category 2,0,3,1,0,0,0,0,0,0,0,0,1,0,0
2022-10-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,General Anaesthetic Category 3,57,39,6,0,0,0,94,1,3,2,0,0,0,67
2022-10-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,Priority 1,0,0,0,0,0,0,-,5,9,3,0,0,0,29
2022-10-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,Priority 2,28,0,2,0,1,2,85,21,1,0,0,0,1,91
2022-10-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,Priority 3,194,67,0,0,0,0,100,1,31,2,0,0,0,94
2022-10-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,Clinical Assessment,0,0,0,0,0,0,-,4,12,0,0,0,0,25
2022-10-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,General,1099,689,0,0,0,0,100,0,42,0,0,0,0,100
2022-10-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,General Anaesthetic Category 3,21,0,0,0,0,0,100,3,0,0,0,0,0,100
2022-10-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,Priority 1,0,0,0,0,0,0,-,4,0,0,0,0,0,100
2022-10-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,Priority 2,31,7,0,0,0,0,82,0,1,0,0,0,0,0
2022-10-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,Priority 3,102,60,0,0,0,0,100,0,4,1,0,0,0,80
2022-10-31,35,BILOELA DENTAL CLINIC,Central Queensland,Clinical Assessment,0,0,0,0,0,0,-,0,1,0,0,0,0,0
2022-10-31,35,BILOELA DENTAL CLINIC,Central Queensland,General,205,0,0,0,0,0,100,21,1,0,0,0,0,100
2022-10-31,35,BILOELA DENTAL CLINIC,Central Queensland,Priority 2,10,5,1,0,0,0,63,0,2,8,0,0,0,0
2022-10-31,35,BILOELA DENTAL CLINIC,Central Queensland,Priority 3,23,12,2,0,0,0,95,0,0,0,0,0,0,-
2022-10-31,36,EMERALD DENTAL CLINIC,Central Queensland,Clinical Assessment,0,0,0,0,0,0,-,3,2,0,0,0,0,60
2022-10-31,36,EMERALD DENTAL CLINIC,Central Queensland,General,454,7,0,0,0,0,100,6,36,0,0,0,0,100
2022-10-31,36,EMERALD DENTAL CLINIC,Central Queensland,Priority 2,10,8,0,0,0,0,56,1,0,0,0,1,0,50
2022-10-31,36,EMERALD DENTAL CLINIC,Central Queensland,Priority 3,31,5,1,0,0,0,97,0,0,0,0,0,0,-
2022-10-31,37,CAPRICORN COAST DENTAL,Central Queensland,Clinical Assessment,1,0,0,0,0,0,100,4,7,0,0,0,0,36
2022-10-31,37,CAPRICORN COAST DENTAL,Central Queensland,General,1035,442,0,0,0,0,100,1,31,1,0,0,0,97
2022-10-31,37,CAPRICORN COAST DENTAL,Central Queensland,Priority 1,1,0,0,0,0,0,100,1,3,1,1,0,1,14
2022-10-31,37,CAPRICORN COAST DENTAL,Central Queensland,Priority 2,10,0,0,0,0,0,100,12,0,0,0,0,0,100
2022-10-31,37,CAPRICORN COAST DENTAL,Central Queensland,Priority 3,64,6,0,0,0,0,100,2,3,1,0,0,0,83
2022-10-31,38,PROSERPINE DENTAL,Mackay,Clinical Assessment,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2022-10-31,38,PROSERPINE DENTAL,Mackay,General,863,3,0,0,0,0,100,24,25,0,0,0,0,100
2022-10-31,38,PROSERPINE DENTAL,Mackay,Priority 2,11,1,0,0,0,0,92,0,2,0,0,0,0,0
2022-10-31,38,PROSERPINE DENTAL,Mackay,Priority 3,21,16,4,0,0,0,90,0,0,4,0,0,0,0
2022-10-31,39,MACKAY DENTAL CLINIC,Mackay,Clinical Assessment,2,1,0,0,0,0,67,11,10,1,0,0,0,50
2022-10-31,39,MACKAY DENTAL CLINIC,Mackay,General,2965,1613,0,0,0,0,100,3,103,0,0,0,0,100
2022-10-31,39,MACKAY DENTAL CLINIC,Mackay,General Anaesthetic Category 3,53,35,16,0,0,0,85,3,4,6,0,0,0,54
2022-10-31,39,MACKAY DENTAL CLINIC,Mackay,Priority 2,38,0,0,0,0,0,100,3,12,0,0,0,0,20
2022-10-31,39,MACKAY DENTAL CLINIC,Mackay,Priority 3,158,47,0,0,0,0,100,7,4,4,0,0,0,73
2022-10-31,42,CENTRAL WEST DENTAL CLINICS,Central West,General,659,180,0,0,0,0,100,37,35,0,0,0,0,100
2022-10-31,42,CENTRAL WEST DENTAL CLINICS,Central West,Priority 3,10,0,0,0,0,0,100,8,0,0,0,0,0,100
2022-10-31,44,HERVEY BAY DENTAL CLINIC,Wide Bay,Clinical Assessment,3,0,0,0,0,0,100,25,17,0,0,0,0,60
2022-10-31,44,HERVEY BAY DENTAL CLINIC,Wide Bay,General,2500,984,0,0,0,0,100,2,88,2,0,0,0,98
2022-10-31,44,HERVEY BAY DENTAL CLINIC,Wide Bay,General Anaesthetic Category 3,43,16,0,1,0,0,98,4,5,0,0,0,0,100
2022-10-31,44,HERVEY BAY DENTAL CLINIC,Wide Bay,Priority 1,1,0,0,0,0,0,100,5,16,10,0,0,0,16
2022-10-31,44,HERVEY BAY DENTAL CLINIC,Wide Bay,Priority 2,29,0,0,0,0,0,100,8,6,0,0,0,0,57
2022-10-31,44,HERVEY BAY DENTAL CLINIC,Wide Bay,Priority 3,94,0,0,1,0,0,99,19,1,0,0,0,0,100
2022-10-31,45,KINGAROY DENTAL CLINIC,Darling Downs,Clinical Assessment,0,0,0,0,0,0,-,4,4,0,0,0,1,44
2022-10-31,45,KINGAROY DENTAL CLINIC,Darling Downs,General,1316,978,155,0,0,0,94,1,4,44,0,0,0,10
2022-10-31,45,KINGAROY DENTAL CLINIC,Darling Downs,General Anaesthetic Category 3,18,19,16,9,1,0,59,0,0,0,0,0,0,-
2022-10-31,45,KINGAROY DENTAL CLINIC,Darling Downs,Priority 1,0,0,0,0,0,0,-,0,0,0,0,0,2,0
2022-10-31,45,KINGAROY DENTAL CLINIC,Darling Downs,Priority 2,31,0,0,0,0,0,100,32,4,0,0,0,0,89
2022-10-31,45,KINGAROY DENTAL CLINIC,Darling Downs,Priority 3,20,0,0,0,0,0,100,0,2,0,1,0,0,67
2022-10-31,46,GAYNDAH DENTAL CLINIC,Wide Bay,Clinical Assessment,0,0,0,0,0,0,-,2,2,0,0,0,0,50
2022-10-31,46,GAYNDAH DENTAL CLINIC,Wide Bay,General,322,1,0,0,0,0,100,5,26,0,0,0,0,100
2022-10-31,46,GAYNDAH DENTAL CLINIC,Wide Bay,Priority 2,14,1,0,0,0,0,93,9,3,0,0,0,0,75
2022-10-31,46,GAYNDAH DENTAL CLINIC,Wide Bay,Priority 3,23,15,17,0,0,0,69,0,0,3,0,0,0,0
2022-10-31,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,Clinical Assessment,6,0,0,0,0,0,100,10,14,0,0,0,0,42
2022-10-31,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,General,1259,650,0,0,0,0,100,3,112,0,0,0,0,100
2022-10-31,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,General Anaesthetic Category 3,21,5,2,0,0,0,93,0,3,0,0,0,0,100
2022-10-31,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,Priority 1,0,1,0,0,0,0,0,3,7,0,0,0,0,30
2022-10-31,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,Priority 2,62,0,0,0,0,0,100,27,2,1,0,0,0,90
2022-10-31,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,Priority 3,50,40,4,0,0,0,96,2,7,14,0,1,0,38
2022-10-31,48,MUNDUBBERA DENTAL CLINIC,Wide Bay,General,109,25,0,0,0,0,100,0,0,0,0,0,0,-
2022-10-31,50,MONTO DENTAL CLINIC,Wide Bay,General,29,16,0,0,0,0,100,0,5,0,0,0,0,100
2022-10-31,50,MONTO DENTAL CLINIC,Wide Bay,Priority 1,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2022-10-31,51,BUNDABERG DENTAL CLINIC,Wide Bay,Clinical Assessment,0,0,0,0,0,0,-,9,8,0,0,0,0,53
2022-10-31,51,BUNDABERG DENTAL CLINIC,Wide Bay,General,1883,997,0,0,0,0,100,0,96,3,0,0,0,97
2022-10-31,51,BUNDABERG DENTAL CLINIC,Wide Bay,General Anaesthetic Category 3,70,43,8,1,0,0,93,2,5,3,0,0,0,70
2022-10-31,51,BUNDABERG DENTAL CLINIC,Wide Bay,Priority 1,1,0,0,0,0,0,100,22,42,23,5,1,0,24
2022-10-31,51,BUNDABERG DENTAL CLINIC,Wide Bay,Priority 2,5,0,0,0,0,0,100,22,2,0,0,0,0,92
2022-10-31,51,BUNDABERG DENTAL CLINIC,Wide Bay,Priority 3,69,98,18,37,28,92,49,10,1,22,0,0,0,33
2022-10-31,52,GATTON DENTAL CLINIC,West Moreton,General,16,46,0,0,0,0,100,0,0,0,0,0,0,-
2022-10-31,53,MILES DENTAL CLINIC,Darling Downs,General,223,61,0,0,0,0,100,0,26,1,0,0,0,96
2022-10-31,53,MILES DENTAL CLINIC,Darling Downs,Priority 2,11,0,0,0,0,0,100,7,1,0,0,0,0,88
2022-10-31,53,MILES DENTAL CLINIC,Darling Downs,Priority 3,1,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-10-31,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,Clinical Assessment,10,0,0,0,0,0,100,2,5,1,0,0,0,25
2022-10-31,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,General,2383,1458,0,0,0,0,100,1,46,47,1,0,0,49
2022-10-31,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,General Anaesthetic Category 2,23,1,0,0,0,0,96,2,3,1,0,0,0,33
2022-10-31,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,General Anaesthetic Category 3,84,18,0,0,0,0,100,0,6,5,0,0,0,55
