date,clinicID,clinicName,Hospital and Health Service,Area,Waiting D1,Waiting D2,Waiting D3,Waiting D4,Waiting D5,Waiting D6,Waiting D7,Treated D1,Treated D2,Treated D3,Treated D4,Treated D5,Treated D6,Treated D7
2022-12-31,7,CABOOLTURE DENTAL CLINIC,Metro North,Priority 1,0,0,0,0,0,0,-,0,0,2,1,0,1,0
2022-12-31,7,CABOOLTURE DENTAL CLINIC,Metro North,Priority 2,212,46,0,0,0,0,82,5,17,0,0,0,0,23
2022-12-31,7,CABOOLTURE DENTAL CLINIC,Metro North,Priority 3,120,25,0,0,0,0,100,0,0,5,0,0,0,0
2022-12-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,General,560,208,0,0,0,0,100,0,1,0,0,0,0,100
2022-12-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,General Anaesthetic Category 3,0,1,0,0,0,0,100,0,0,5,0,0,0,0
2022-12-31,8,PALM BEACH DENTAL CLINIC,Gold Coast,Priority 3,0,1,0,0,0,0,100,0,3,1,0,0,0,75
2022-12-31,10,ROBINA DENTAL CLINIC,Gold Coast,General,649,229,0,0,0,0,100,2,0,0,0,0,0,100
2022-12-31,10,ROBINA DENTAL CLINIC,Gold Coast,Priority 3,0,1,0,0,0,0,100,0,1,7,4,0,1,8
2022-12-31,13,BOWEN DENTAL CLINIC,Mackay,Clinical Assessment,0,0,0,0,0,0,-,1,2,0,0,0,0,33
2022-12-31,13,BOWEN DENTAL CLINIC,Mackay,General,801,28,0,0,0,0,100,15,27,0,0,0,0,100
2022-12-31,13,BOWEN DENTAL CLINIC,Mackay,Priority 2,9,4,0,0,0,0,69,0,0,0,0,0,0,-
2022-12-31,13,BOWEN DENTAL CLINIC,Mackay,Priority 3,29,6,0,0,0,0,100,0,0,0,0,0,0,-
2022-12-31,14,AYR DENTAL CLINIC,Townsville,Clinical Assessment,1,0,0,0,0,0,100,0,4,0,0,0,0,0
2022-12-31,14,AYR DENTAL CLINIC,Townsville,General,130,18,0,0,0,0,100,0,22,0,0,0,0,100
2022-12-31,14,AYR DENTAL CLINIC,Townsville,Priority 2,0,0,0,0,0,0,-,1,0,0,1,0,0,50
2022-12-31,14,AYR DENTAL CLINIC,Townsville,Priority 3,20,15,0,0,0,0,100,0,5,2,0,0,0,71
2022-12-31,15,MORNINGTON ISLAND DENTAL,North West,Clinical Assessment,3,0,6,0,1,40,6,0,0,0,0,0,0,-
2022-12-31,15,MORNINGTON ISLAND DENTAL,North West,General,53,16,64,19,0,0,45,0,0,0,0,0,0,-
2022-12-31,15,MORNINGTON ISLAND DENTAL,North West,Priority 1,0,0,0,0,0,2,0,0,0,0,0,0,0,-
2022-12-31,15,MORNINGTON ISLAND DENTAL,North West,Priority 2,0,0,3,0,0,0,0,0,0,0,0,0,0,-
2022-12-31,15,MORNINGTON ISLAND DENTAL,North West,Priority 3,0,9,4,2,9,4,32,0,0,0,1,1,0,0
2022-12-31,16,MT ISA DENTAL CLINIC,North West,Clinical Assessment,2,2,3,0,1,1,22,1,0,0,0,0,0,100
2022-12-31,16,MT ISA DENTAL CLINIC,North West,General,251,26,2,0,0,0,99,1,4,0,0,0,0,100
2022-12-31,16,MT ISA DENTAL CLINIC,North West,General Anaesthetic Category 1,0,0,1,0,0,0,0,3,0,0,0,0,0,100
2022-12-31,16,MT ISA DENTAL CLINIC,North West,General Anaesthetic Category 2,1,0,0,0,0,0,100,1,0,0,0,0,0,100
2022-12-31,16,MT ISA DENTAL CLINIC,North West,General Anaesthetic Category 3,7,0,1,1,0,0,78,1,0,0,0,0,0,100
2022-12-31,16,MT ISA DENTAL CLINIC,North West,Priority 1,2,2,1,1,0,5,18,0,0,0,0,0,0,-
2022-12-31,16,MT ISA DENTAL CLINIC,North West,Priority 2,7,1,1,1,0,0,70,0,0,0,0,0,0,-
2022-12-31,16,MT ISA DENTAL CLINIC,North West,Priority 3,13,4,2,1,5,0,68,0,0,0,0,0,0,-
2022-12-31,17,INGHAM DENTAL CLINIC,Townsville,Clinical Assessment,1,0,0,0,0,0,100,0,1,0,0,0,0,0
2022-12-31,17,INGHAM DENTAL CLINIC,Townsville,General,206,0,0,0,0,0,100,17,1,0,0,0,0,100
2022-12-31,17,INGHAM DENTAL CLINIC,Townsville,Priority 2,2,0,0,0,0,0,100,1,0,0,0,0,0,100
2022-12-31,17,INGHAM DENTAL CLINIC,Townsville,Priority 3,40,1,0,0,0,0,100,1,0,0,0,0,0,100
2022-12-31,18,CLONCURRY DENTAL,North West,Clinical Assessment,0,2,1,0,1,5,0,0,0,0,0,0,0,-
2022-12-31,18,CLONCURRY DENTAL,North West,General,31,39,34,0,0,0,67,0,0,0,0,0,0,-
2022-12-31,18,CLONCURRY DENTAL,North West,Priority 1,0,0,1,0,0,0,0,0,0,0,0,0,0,-
2022-12-31,18,CLONCURRY DENTAL,North West,Priority 2,0,1,0,0,0,0,0,0,0,0,0,0,0,-
2022-12-31,18,CLONCURRY DENTAL,North West,Priority 3,0,1,0,1,2,1,20,0,0,0,0,0,0,-
2022-12-31,19,CHARTERS TOWERS DENTAL CL,Townsville,Clinical Assessment,0,0,0,0,0,0,-,0,5,0,0,0,0,0
2022-12-31,19,CHARTERS TOWERS DENTAL CL,Townsville,General,153,2,0,0,0,0,100,1,8,0,0,0,0,100
2022-12-31,19,CHARTERS TOWERS DENTAL CL,Townsville,Priority 1,0,0,0,0,0,0,-,0,1,0,0,0,0,0
2022-12-31,19,CHARTERS TOWERS DENTAL CL,Townsville,Priority 2,0,0,0,0,0,0,-,4,0,0,0,0,0,100
2022-12-31,19,CHARTERS TOWERS DENTAL CL,Townsville,Priority 3,20,5,0,0,0,0,100,0,0,0,0,0,0,-
2022-12-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,Clinical Assessment,21,2,0,0,0,0,91,2,12,8,0,0,0,9
2022-12-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,General,1500,547,0,0,0,0,100,0,121,0,0,0,2,98
2022-12-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,General Anaesthetic Category 1,0,0,0,0,0,0,-,1,1,0,0,0,0,50
2022-12-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,General Anaesthetic Category 2,15,0,0,0,0,0,100,9,5,0,0,0,0,64
2022-12-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,General Anaesthetic Category 3,7,7,0,0,0,0,100,0,0,0,0,0,0,-
2022-12-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,Priority 1,0,0,0,0,0,0,-,7,9,1,0,0,0,41
2022-12-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,Priority 2,32,0,0,0,0,0,100,39,2,0,0,0,2,91
2022-12-31,20,TOWNSVILLE DENTAL CLINIC,Townsville,Priority 3,274,80,0,0,0,0,100,3,25,0,0,0,1,97
2022-12-31,21,MOSSMAN DENTAL CLINIC,Cairns and Hinterland,General,367,177,0,0,0,0,100,0,28,2,0,0,0,93
2022-12-31,21,MOSSMAN DENTAL CLINIC,Cairns and Hinterland,Priority 3,10,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-12-31,23,ATHERTON DENTAL CLINIC,Cairns and Hinterland,General,444,427,0,0,0,0,100,2,17,1,1,0,0,90
2022-12-31,23,ATHERTON DENTAL CLINIC,Cairns and Hinterland,Priority 3,65,50,6,0,0,0,95,0,0,3,0,0,0,0
2022-12-31,24,INNISFAIL DENTAL CLINIC,Cairns and Hinterland,Clinical Assessment,0,0,1,2,0,0,0,0,0,0,0,0,0,-
2022-12-31,24,INNISFAIL DENTAL CLINIC,Cairns and Hinterland,General,612,298,0,0,0,0,100,1,8,0,0,0,0,100
2022-12-31,24,INNISFAIL DENTAL CLINIC,Cairns and Hinterland,General Anaesthetic Category 3,0,0,0,0,0,0,-,2,2,0,0,0,0,100
2022-12-31,24,INNISFAIL DENTAL CLINIC,Cairns and Hinterland,Priority 3,67,36,0,0,0,0,100,0,1,0,0,0,0,100
2022-12-31,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,Clinical Assessment,1,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-12-31,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,General,743,437,0,0,0,0,100,0,9,1,0,0,0,90
2022-12-31,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,General Anaesthetic Category 3,0,0,0,0,0,0,-,3,1,0,0,0,0,100
2022-12-31,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,Priority 3,104,69,19,0,0,0,90,0,2,6,0,0,0,25
2022-12-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,Clinical Assessment,0,1,1,0,0,0,0,0,0,0,0,0,0,-
2022-12-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,General,1751,886,1,0,0,0,100,1,87,6,2,0,0,92
2022-12-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,General Anaesthetic Category 1,2,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-12-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,General Anaesthetic Category 3,145,105,55,22,14,0,73,3,0,0,0,0,0,100
2022-12-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,Priority 1,1,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-12-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,Priority 3,239,128,0,0,0,0,100,29,7,0,0,0,0,100
2022-12-31,27,SMITHFIELD DENTAL CLINIC,Cairns and Hinterland,Clinical Assessment,0,0,0,0,0,0,-,0,1,0,0,0,0,0
2022-12-31,27,SMITHFIELD DENTAL CLINIC,Cairns and Hinterland,General,570,324,0,0,0,0,100,0,43,1,0,0,0,98
2022-12-31,27,SMITHFIELD DENTAL CLINIC,Cairns and Hinterland,Priority 3,43,15,0,0,0,0,100,2,1,0,0,0,0,100
2022-12-31,28,TULLY DENTAL CLINIC,Cairns and Hinterland,Clinical Assessment,0,0,1,0,0,0,0,0,0,0,0,0,0,-
2022-12-31,28,TULLY DENTAL CLINIC,Cairns and Hinterland,General,401,259,0,0,0,0,100,5,15,3,0,0,0,87
2022-12-31,28,TULLY DENTAL CLINIC,Cairns and Hinterland,Priority 3,20,17,19,0,0,0,66,0,0,0,0,0,0,-
2022-12-31,30,EDMONTON DENTAL CLINIC,Cairns and Hinterland,General,980,659,0,0,0,0,100,0,59,5,0,1,0,91
2022-12-31,30,EDMONTON DENTAL CLINIC,Cairns and Hinterland,Priority 1,1,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-12-31,30,EDMONTON DENTAL CLINIC,Cairns and Hinterland,Priority 3,115,37,34,11,0,0,77,7,1,1,1,0,0,80
2022-12-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,Clinical Assessment,1,0,0,0,0,0,100,3,20,1,0,0,0,13
2022-12-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,General,2644,1212,0,0,0,0,100,43,79,0,0,0,0,100
2022-12-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,General Anaesthetic Category 1,2,2,4,3,3,10,8,0,0,0,0,1,0,0
2022-12-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,General Anaesthetic Category 2,2,0,2,1,0,0,40,1,0,0,0,0,0,100
2022-12-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,General Anaesthetic Category 3,63,35,13,0,0,0,88,1,0,1,0,0,0,50
2022-12-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,Priority 1,1,4,0,0,0,0,20,0,5,4,0,0,0,0
2022-12-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,Priority 2,58,0,0,1,1,2,94,0,2,0,1,0,0,0
2022-12-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,Priority 3,159,100,0,0,0,0,100,0,12,5,0,0,0,71
2022-12-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,Clinical Assessment,0,0,0,0,0,0,-,3,7,2,0,0,0,25
2022-12-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,General,1081,839,0,0,0,0,100,1,22,2,0,0,0,92
2022-12-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,General Anaesthetic Category 3,22,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-12-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,Priority 1,0,0,0,0,0,0,-,1,1,0,0,0,0,50
2022-12-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,Priority 2,9,3,0,0,0,0,75,8,8,0,0,0,0,50
2022-12-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,Priority 3,81,45,3,0,0,0,98,3,5,5,0,0,0,62
2022-12-31,35,BILOELA DENTAL CLINIC,Central Queensland,Clinical Assessment,0,0,0,0,0,0,-,0,2,0,0,0,0,0
2022-12-31,35,BILOELA DENTAL CLINIC,Central Queensland,General,239,0,0,0,0,0,100,1,1,0,0,0,0,100
2022-12-31,35,BILOELA DENTAL CLINIC,Central Queensland,Priority 2,11,3,5,0,0,0,58,0,0,1,0,0,0,0
2022-12-31,35,BILOELA DENTAL CLINIC,Central Queensland,Priority 3,21,12,7,0,0,0,83,0,0,0,0,0,0,-
2022-12-31,36,EMERALD DENTAL CLINIC,Central Queensland,Clinical Assessment,0,0,0,0,0,0,-,0,2,0,0,0,0,0
2022-12-31,36,EMERALD DENTAL CLINIC,Central Queensland,General,455,8,0,0,0,0,100,13,21,0,0,0,0,100
2022-12-31,36,EMERALD DENTAL CLINIC,Central Queensland,Priority 2,4,11,6,0,0,0,19,0,0,0,0,0,0,-
2022-12-31,36,EMERALD DENTAL CLINIC,Central Queensland,Priority 3,41,9,1,0,0,0,98,1,0,0,0,0,0,100
2022-12-31,37,CAPRICORN COAST DENTAL,Central Queensland,Clinical Assessment,2,0,0,0,0,0,100,2,8,0,0,0,0,20
2022-12-31,37,CAPRICORN COAST DENTAL,Central Queensland,General,1053,490,0,0,0,0,100,0,61,2,0,0,0,97
2022-12-31,37,CAPRICORN COAST DENTAL,Central Queensland,Priority 1,1,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-12-31,37,CAPRICORN COAST DENTAL,Central Queensland,Priority 2,5,1,0,0,0,1,71,2,0,0,0,0,0,100
2022-12-31,37,CAPRICORN COAST DENTAL,Central Queensland,Priority 3,56,26,0,0,0,0,100,1,1,0,0,0,0,100
2022-12-31,38,PROSERPINE DENTAL,Mackay,General,921,20,0,0,0,0,100,0,0,0,0,0,0,-
2022-12-31,38,PROSERPINE DENTAL,Mackay,Priority 2,6,0,0,0,0,0,100,0,2,0,0,0,0,0
2022-12-31,38,PROSERPINE DENTAL,Mackay,Priority 3,30,19,0,0,0,0,100,0,3,0,0,0,0,100
2022-12-31,39,MACKAY DENTAL CLINIC,Mackay,Clinical Assessment,0,0,0,0,0,0,-,0,4,0,0,0,0,0
2022-12-31,39,MACKAY DENTAL CLINIC,Mackay,General,2908,1939,0,0,0,0,100,0,18,0,0,0,0,100
2022-12-31,39,MACKAY DENTAL CLINIC,Mackay,General Anaesthetic Category 3,56,37,17,0,0,0,85,2,3,3,1,0,0,56
2022-12-31,39,MACKAY DENTAL CLINIC,Mackay,Priority 2,44,0,0,0,0,0,100,0,11,0,0,0,0,0
2022-12-31,39,MACKAY DENTAL CLINIC,Mackay,Priority 3,219,66,0,0,0,0,100,4,5,2,0,0,0,82
2022-12-31,42,CENTRAL WEST DENTAL CLINICS,Central West,General,780,70,0,0,0,0,100,14,21,0,0,0,0,100
2022-12-31,42,CENTRAL WEST DENTAL CLINICS,Central West,General Anaesthetic Category 3,3,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-12-31,42,CENTRAL WEST DENTAL CLINICS,Central West,Priority 3,17,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-12-31,44,HERVEY BAY DENTAL CLINIC,Wide Bay,Clinical Assessment,4,0,0,0,0,0,100,9,32,1,0,0,1,21
2022-12-31,44,HERVEY BAY DENTAL CLINIC,Wide Bay,General,2527,1179,0,0,0,0,100,1,90,0,0,0,0,100
2022-12-31,44,HERVEY BAY DENTAL CLINIC,Wide Bay,General Anaesthetic Category 3,44,15,0,1,0,0,98,2,2,0,0,0,0,100
2022-12-31,44,HERVEY BAY DENTAL CLINIC,Wide Bay,Priority 1,0,0,0,0,0,0,-,1,6,0,0,0,0,14
2022-12-31,44,HERVEY BAY DENTAL CLINIC,Wide Bay,Priority 2,30,0,0,0,0,0,100,44,11,0,0,0,0,80
2022-12-31,44,HERVEY BAY DENTAL CLINIC,Wide Bay,Priority 3,70,0,0,0,0,0,100,26,1,0,0,0,0,100
2022-12-31,45,KINGAROY DENTAL CLINIC,Darling Downs,Clinical Assessment,0,0,0,0,0,0,-,0,1,0,0,0,0,0
2022-12-31,45,KINGAROY DENTAL CLINIC,Darling Downs,General,1333,968,211,0,0,0,92,0,0,0,0,1,0,0
2022-12-31,45,KINGAROY DENTAL CLINIC,Darling Downs,General Anaesthetic Category 3,13,16,23,12,0,0,45,0,0,0,0,1,0,0
2022-12-31,45,KINGAROY DENTAL CLINIC,Darling Downs,Priority 2,10,0,0,0,0,0,100,21,13,0,0,0,0,62
2022-12-31,45,KINGAROY DENTAL CLINIC,Darling Downs,Priority 3,18,2,0,0,0,0,100,0,1,0,0,0,0,100
2022-12-31,46,GAYNDAH DENTAL CLINIC,Wide Bay,Clinical Assessment,0,0,0,0,0,0,-,0,1,0,0,0,0,0
2022-12-31,46,GAYNDAH DENTAL CLINIC,Wide Bay,General,357,6,0,0,0,0,100,3,14,0,0,0,0,100
2022-12-31,46,GAYNDAH DENTAL CLINIC,Wide Bay,Priority 2,5,2,0,0,0,0,71,5,2,0,0,0,0,71
2022-12-31,46,GAYNDAH DENTAL CLINIC,Wide Bay,Priority 3,22,19,13,0,0,0,76,0,0,3,0,0,0,0
2022-12-31,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,Clinical Assessment,3,0,0,0,0,0,100,4,13,0,0,0,0,24
2022-12-31,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,General,1294,705,0,0,0,0,100,0,34,0,0,0,0,100
2022-12-31,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,General Anaesthetic Category 3,25,6,0,0,0,0,100,0,0,0,0,0,0,-
2022-12-31,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,Priority 1,0,0,0,0,0,0,-,0,4,0,1,0,0,0
2022-12-31,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,Priority 2,88,6,0,0,0,0,94,9,8,1,0,0,0,50
2022-12-31,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,Priority 3,58,36,9,0,0,0,91,8,3,6,0,0,0,65
2022-12-31,48,MUNDUBBERA DENTAL CLINIC,Wide Bay,General,115,32,0,0,0,0,100,0,0,0,0,0,0,-
2022-12-31,50,MONTO DENTAL CLINIC,Wide Bay,General,37,18,0,0,0,0,100,0,4,0,0,0,0,100
2022-12-31,51,BUNDABERG DENTAL CLINIC,Wide Bay,Clinical Assessment,1,0,0,0,0,0,100,4,18,6,0,0,0,14
2022-12-31,51,BUNDABERG DENTAL CLINIC,Wide Bay,General,1920,1214,0,0,0,0,100,0,23,1,0,0,0,96
2022-12-31,51,BUNDABERG DENTAL CLINIC,Wide Bay,General Anaesthetic Category 3,62,39,7,3,0,0,91,5,10,7,0,0,0,68
2022-12-31,51,BUNDABERG DENTAL CLINIC,Wide Bay,Priority 1,0,0,0,0,0,0,-,13,15,19,5,1,0,25
2022-12-31,51,BUNDABERG DENTAL CLINIC,Wide Bay,Priority 2,15,0,0,0,0,0,100,21,5,0,0,0,0,81
2022-12-31,51,BUNDABERG DENTAL CLINIC,Wide Bay,Priority 3,63,73,26,29,37,95,42,3,5,29,0,0,0,22
2022-12-31,52,GATTON DENTAL CLINIC,West Moreton,General,0,15,0,0,0,0,100,0,0,0,0,0,0,-
2022-12-31,53,MILES DENTAL CLINIC,Darling Downs,General,259,39,0,0,0,0,100,0,13,0,0,0,0,100
2022-12-31,53,MILES DENTAL CLINIC,Darling Downs,Priority 2,17,0,0,0,0,0,100,8,2,0,0,0,0,80
2022-12-31,53,MILES DENTAL CLINIC,Darling Downs,Priority 3,1,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-12-31,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,Clinical Assessment,0,0,0,0,0,0,-,2,3,0,0,0,0,40
2022-12-31,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,General,2352,1491,0,0,0,0,100,0,11,32,0,0,0,26
2022-12-31,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,General Anaesthetic Category 2,36,1,1,0,0,0,95,1,7,0,0,0,0,13
2022-12-31,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,General Anaesthetic Category 3,82,34,1,0,0,0,99,0,0,2,0,0,0,0
2022-12-31,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,Priority 1,0,0,0,0,0,1,0,0,3,0,0,0,0,0
2022-12-31,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,Priority 2,71,25,13,1,0,1,64,30,1,0,0,0,0,97
2022-12-31,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,Priority 3,92,73,25,3,0,0,85,2,0,1,0,0,0,67
2022-12-31,55,GOONDIWINDI DENTAL CLINIC,Darling Downs,Clinical Assessment,0,0,0,0,0,0,-,0,1,0,0,0,0,0
2022-12-31,55,GOONDIWINDI DENTAL CLINIC,Darling Downs,General,134,40,0,0,0,0,100,0,2,0,0,0,0,100
2022-12-31,55,GOONDIWINDI DENTAL CLINIC,Darling Downs,General Anaesthetic Category 3,11,0,0,0,0,0,100,3,0,0,0,0,0,100
2022-12-31,55,GOONDIWINDI DENTAL CLINIC,Darling Downs,Priority 2,4,0,0,0,0,0,100,0,0,0,0,0,0,-
2022-12-31,55,GOONDIWINDI DENTAL CLINIC,Darling Downs,Priority 3,2,1,0,0,0,0,100,0,0,0,0,0,0,-
2022-12-31,56,INGLEWOOD DENTAL CLINIC,Darling Downs,General,108,2,0,0,0,0,100,10,5,1,0,0,0,94
2022-12-31,56,INGLEWOOD DENTAL CLINIC,Darling Downs,Priority 2,0,0,0,0,0,0,-,3,0,0,0,0,0,100
2022-12-31,56,INGLEWOOD DENTAL CLINIC,Darling Downs,Priority 3,0,0,0,0,0,0,-,1,0,0,0,0,0,100
