date,clinicID,clinicName,Hospital and Health Service,Area,Waiting D1,Waiting D2,Waiting D3,Waiting D4,Waiting D5,Waiting D6,Waiting D7,Treated D1,Treated D2,Treated D3,Treated D4,Treated D5,Treated D6,Treated D7
2024-06-30,7,CABOOLTURE DENTAL CLINIC,Metro North,Priority 3,137,35,0,0,0,0,100,2,1,1,0,0,0,75
2024-06-30,8,PALM BEACH DENTAL CLINIC,Gold Coast,General,553,34,0,0,0,0,100,0,0,0,0,0,0,-
2024-06-30,10,ROBINA DENTAL CLINIC,Gold Coast,Clinical Assessment,0,0,0,0,0,0,-,2,0,0,0,0,0,100
2024-06-30,10,ROBINA DENTAL CLINIC,Gold Coast,General,1080,0,0,0,0,0,100,123,136,0,0,0,0,100
2024-06-30,10,ROBINA DENTAL CLINIC,Gold Coast,Priority 3,0,0,0,0,0,0,-,0,0,1,0,0,0,0
2024-06-30,13,BOWEN DENTAL CLINIC,Mackay,Clinical Assessment,0,0,0,0,0,0,-,1,0,0,0,0,1,50
2024-06-30,13,BOWEN DENTAL CLINIC,Mackay,General,871,26,0,0,0,0,100,192,92,0,0,0,0,100
2024-06-30,13,BOWEN DENTAL CLINIC,Mackay,Priority 1,0,0,0,0,0,0,-,3,0,0,0,0,0,100
2024-06-30,13,BOWEN DENTAL CLINIC,Mackay,Priority 2,5,0,0,0,0,0,100,1,3,0,0,0,0,25
2024-06-30,13,BOWEN DENTAL CLINIC,Mackay,Priority 3,14,7,0,0,0,0,100,0,13,0,0,0,0,100
2024-06-30,14,AYR DENTAL CLINIC,Townsville,Clinical Assessment,2,0,0,0,0,0,100,13,0,0,0,0,0,100
2024-06-30,14,AYR DENTAL CLINIC,Townsville,General,243,46,0,0,0,0,100,3,16,0,0,0,0,100
2024-06-30,14,AYR DENTAL CLINIC,Townsville,Priority 1,0,0,0,0,0,0,-,5,0,0,0,0,0,100
2024-06-30,14,AYR DENTAL CLINIC,Townsville,Priority 2,24,0,0,0,0,0,100,31,0,0,0,0,0,100
2024-06-30,14,AYR DENTAL CLINIC,Townsville,Priority 3,0,0,0,0,0,0,-,7,25,0,0,0,0,100
2024-06-30,15,NW HHS OUTREACH,North West,Clinical Assessment,1,1,0,0,0,0,50,1,0,0,0,0,0,100
2024-06-30,15,NW HHS OUTREACH,North West,General,98,28,2,0,1,0,98,46,5,0,0,0,0,100
2024-06-30,15,NW HHS OUTREACH,North West,Priority 1,0,2,0,0,0,1,0,0,0,0,0,0,0,-
2024-06-30,15,NW HHS OUTREACH,North West,Priority 2,3,2,6,1,0,0,25,1,0,1,0,0,0,50
2024-06-30,15,NW HHS OUTREACH,North West,Priority 3,4,2,1,0,0,0,86,2,0,0,1,0,0,67
2024-06-30,16,MT ISA DENTAL CLINIC,North West,Clinical Assessment,13,6,1,0,0,0,65,14,6,1,1,0,0,64
2024-06-30,16,MT ISA DENTAL CLINIC,North West,General,278,147,0,0,0,0,100,1,17,0,1,0,0,95
2024-06-30,16,MT ISA DENTAL CLINIC,North West,Priority 1,0,0,0,0,0,1,0,4,1,2,0,0,0,57
2024-06-30,16,MT ISA DENTAL CLINIC,North West,Priority 2,11,7,10,1,0,0,38,3,1,1,1,0,0,50
2024-06-30,16,MT ISA DENTAL CLINIC,North West,Priority 3,14,13,8,0,0,0,77,6,1,0,0,0,0,100
2024-06-30,17,INGHAM DENTAL CLINIC,Townsville,Clinical Assessment,5,0,0,0,0,0,100,16,0,0,0,0,0,100
2024-06-30,17,INGHAM DENTAL CLINIC,Townsville,General,241,95,0,0,0,0,100,1,47,0,0,0,0,100
2024-06-30,17,INGHAM DENTAL CLINIC,Townsville,Priority 2,18,0,0,0,0,0,100,8,0,0,0,0,0,100
2024-06-30,17,INGHAM DENTAL CLINIC,Townsville,Priority 3,0,0,0,0,0,0,-,8,0,0,0,0,0,100
2024-06-30,19,CHARTERS TOWERS DENTAL CL,Townsville,Clinical Assessment,0,0,0,0,0,0,-,6,0,0,0,0,0,100
2024-06-30,19,CHARTERS TOWERS DENTAL CL,Townsville,General,164,50,0,0,0,0,100,0,32,0,0,0,0,100
2024-06-30,19,CHARTERS TOWERS DENTAL CL,Townsville,Priority 2,7,0,0,0,0,0,100,12,0,0,0,0,0,100
2024-06-30,19,CHARTERS TOWERS DENTAL CL,Townsville,Priority 3,0,0,0,0,0,0,-,19,10,0,0,0,0,100
2024-06-30,20,TOWNSVILLE DENTAL CLINIC,Townsville,Clinical Assessment,21,0,0,0,0,1,95,71,2,0,0,0,0,97
2024-06-30,20,TOWNSVILLE DENTAL CLINIC,Townsville,General,1889,667,0,0,0,0,100,0,242,0,0,0,0,100
2024-06-30,20,TOWNSVILLE DENTAL CLINIC,Townsville,Priority 1,1,0,0,0,0,0,100,29,0,0,0,1,0,97
2024-06-30,20,TOWNSVILLE DENTAL CLINIC,Townsville,Priority 2,186,0,0,0,0,0,100,129,2,0,0,0,0,98
2024-06-30,20,TOWNSVILLE DENTAL CLINIC,Townsville,Priority 3,1,0,0,0,0,0,100,166,3,1,1,0,2,98
2024-06-30,21,MOSSMAN DENTAL CLINIC,Cairns and Hinterland,General,397,43,0,0,0,0,100,0,78,0,0,0,0,100
2024-06-30,21,MOSSMAN DENTAL CLINIC,Cairns and Hinterland,Priority 3,28,6,0,0,0,0,100,1,3,0,0,0,0,100
2024-06-30,23,ATHERTON DENTAL CLINIC,Cairns and Hinterland,General,636,120,0,0,0,0,100,3,109,3,0,0,0,97
2024-06-30,23,ATHERTON DENTAL CLINIC,Cairns and Hinterland,Priority 3,81,69,60,16,0,0,66,5,0,6,23,0,0,15
2024-06-30,24,INNISFAIL DENTAL CLINIC,Cairns and Hinterland,General,949,43,0,0,0,0,100,58,47,0,0,0,0,100
2024-06-30,24,INNISFAIL DENTAL CLINIC,Cairns and Hinterland,Priority 3,54,59,6,0,0,0,95,3,4,23,0,0,0,23
2024-06-30,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,Clinical Assessment,0,0,0,0,0,0,-,3,0,0,0,0,0,100
2024-06-30,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,General,782,283,0,0,0,0,100,0,109,2,1,0,0,97
2024-06-30,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,Priority 3,70,70,76,55,0,0,52,2,0,0,6,0,0,25
2024-06-30,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,General,2382,389,0,0,0,0,100,11,291,0,0,0,0,100
2024-06-30,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,Priority 3,290,125,58,0,0,0,88,41,3,52,1,0,0,45
2024-06-30,27,SMITHFIELD DENTAL CLINIC,Cairns and Hinterland,Clinical Assessment,0,0,0,0,0,0,-,3,0,0,0,0,0,100
2024-06-30,27,SMITHFIELD DENTAL CLINIC,Cairns and Hinterland,General,778,74,0,0,0,0,100,14,58,2,0,0,0,97
2024-06-30,27,SMITHFIELD DENTAL CLINIC,Cairns and Hinterland,Priority 3,54,56,7,0,0,0,94,13,15,5,0,0,0,85
2024-06-30,28,TULLY DENTAL CLINIC,Cairns and Hinterland,General,523,31,0,0,0,0,100,24,44,0,0,0,0,100
2024-06-30,28,TULLY DENTAL CLINIC,Cairns and Hinterland,Priority 3,25,36,0,0,0,0,100,3,20,3,0,0,0,88
2024-06-30,30,EDMONTON DENTAL CLINIC,Cairns and Hinterland,General,1110,78,0,0,0,0,100,89,148,0,3,0,0,99
2024-06-30,30,EDMONTON DENTAL CLINIC,Cairns and Hinterland,Priority 3,97,79,61,10,0,0,71,22,17,5,2,0,0,85
2024-06-30,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,Clinical Assessment,0,0,0,0,0,0,-,83,0,0,0,1,1,98
2024-06-30,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,General,3505,144,0,0,0,0,100,615,154,3,0,0,0,100
2024-06-30,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,Priority 1,1,0,0,0,0,0,100,22,0,0,0,0,0,100
2024-06-30,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,Priority 2,34,0,0,0,0,0,100,88,22,0,0,0,0,80
2024-06-30,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,Priority 3,244,201,3,0,0,0,99,12,56,29,0,0,0,70
2024-06-30,33,GLADSTONE DENTAL CLINIC,Central Queensland,Clinical Assessment,0,0,0,0,0,0,-,33,0,0,0,0,0,100
2024-06-30,33,GLADSTONE DENTAL CLINIC,Central Queensland,General,1674,362,0,0,0,0,100,4,302,0,0,0,0,100
2024-06-30,33,GLADSTONE DENTAL CLINIC,Central Queensland,Priority 1,0,0,0,0,0,0,-,2,0,0,0,0,0,100
2024-06-30,33,GLADSTONE DENTAL CLINIC,Central Queensland,Priority 2,24,20,0,0,0,0,55,33,0,1,0,0,0,97
2024-06-30,33,GLADSTONE DENTAL CLINIC,Central Queensland,Priority 3,130,97,0,0,0,0,100,3,24,1,0,0,0,96
2024-06-30,35,BILOELA DENTAL CLINIC,Central Queensland,Clinical Assessment,0,0,0,0,0,0,-,8,0,0,0,0,0,100
2024-06-30,35,BILOELA DENTAL CLINIC,Central Queensland,General,175,162,0,0,0,0,100,0,13,0,0,0,0,100
2024-06-30,35,BILOELA DENTAL CLINIC,Central Queensland,Priority 2,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2024-06-30,35,BILOELA DENTAL CLINIC,Central Queensland,Priority 3,16,0,0,0,0,0,100,5,4,0,0,0,0,100
2024-06-30,36,EMERALD DENTAL CLINIC,Central Queensland,Clinical Assessment,0,0,0,0,0,0,-,19,1,0,0,0,0,95
2024-06-30,36,EMERALD DENTAL CLINIC,Central Queensland,General,548,34,0,0,0,0,100,92,14,0,0,0,0,100
2024-06-30,36,EMERALD DENTAL CLINIC,Central Queensland,Priority 1,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2024-06-30,36,EMERALD DENTAL CLINIC,Central Queensland,Priority 2,20,15,0,0,0,0,57,4,2,0,1,0,0,57
2024-06-30,36,EMERALD DENTAL CLINIC,Central Queensland,Priority 3,56,15,0,0,0,0,100,8,8,2,0,0,0,89
2024-06-30,37,CAPRICORN COAST DENTAL,Central Queensland,Clinical Assessment,1,0,0,0,0,0,100,22,0,0,0,0,0,100
2024-06-30,37,CAPRICORN COAST DENTAL,Central Queensland,General,980,444,0,0,0,0,100,5,297,0,0,0,0,100
2024-06-30,37,CAPRICORN COAST DENTAL,Central Queensland,Priority 1,1,0,0,0,0,0,100,2,2,0,0,0,0,50
2024-06-30,37,CAPRICORN COAST DENTAL,Central Queensland,Priority 2,5,0,0,0,0,0,100,13,0,0,0,0,0,100
2024-06-30,37,CAPRICORN COAST DENTAL,Central Queensland,Priority 3,41,15,0,0,0,0,100,7,5,4,0,0,0,75
2024-06-30,38,PROSERPINE DENTAL,Mackay,General,942,16,0,0,0,0,100,205,31,0,0,0,0,100
2024-06-30,38,PROSERPINE DENTAL,Mackay,Priority 1,0,0,0,0,0,0,-,5,0,0,0,0,0,100
2024-06-30,38,PROSERPINE DENTAL,Mackay,Priority 2,15,0,0,0,0,0,100,7,3,0,0,0,0,70
2024-06-30,38,PROSERPINE DENTAL,Mackay,Priority 3,28,0,0,0,0,0,100,18,3,0,0,0,0,100
2024-06-30,39,MACKAY DENTAL CLINIC,Mackay,Clinical Assessment,3,0,0,0,0,0,100,0,0,0,0,0,0,-
2024-06-30,39,MACKAY DENTAL CLINIC,Mackay,General,2658,2372,0,0,0,0,100,24,405,5,0,0,0,99
2024-06-30,39,MACKAY DENTAL CLINIC,Mackay,Priority 1,0,0,0,0,0,0,-,42,0,0,0,0,0,100
2024-06-30,39,MACKAY DENTAL CLINIC,Mackay,Priority 2,40,1,0,0,0,0,98,20,21,0,1,0,0,48
2024-06-30,39,MACKAY DENTAL CLINIC,Mackay,Priority 3,187,17,0,0,0,0,100,64,81,6,0,0,0,96
2024-06-30,42,CENTRAL WEST DENTAL CLINICS,Central West,Clinical Assessment,0,0,0,0,0,1,0,0,0,0,0,0,0,-
2024-06-30,42,CENTRAL WEST DENTAL CLINICS,Central West,General,570,413,1,0,0,1,100,33,79,8,0,0,0,93
2024-06-30,42,CENTRAL WEST DENTAL CLINICS,Central West,Priority 3,21,29,9,0,0,0,85,7,0,2,0,0,0,78
2024-06-30,44,HERVEY BAY DENTAL CLINIC,Wide Bay,Clinical Assessment,0,0,0,0,0,0,-,121,1,0,0,0,0,99
2024-06-30,44,HERVEY BAY DENTAL CLINIC,Wide Bay,General,2775,1279,0,0,0,0,100,2,561,2,0,0,0,100
2024-06-30,44,HERVEY BAY DENTAL CLINIC,Wide Bay,Priority 1,0,0,0,0,0,0,-,68,0,0,0,0,0,100
2024-06-30,44,HERVEY BAY DENTAL CLINIC,Wide Bay,Priority 2,110,0,0,0,0,0,100,169,3,0,0,0,0,98
2024-06-30,44,HERVEY BAY DENTAL CLINIC,Wide Bay,Priority 3,91,0,0,0,0,0,100,106,1,0,1,0,0,99
2024-06-30,45,KINGAROY DENTAL CLINIC,Darling Downs,Clinical Assessment,0,0,0,0,0,0,-,27,0,0,0,0,1,96
2024-06-30,45,KINGAROY DENTAL CLINIC,Darling Downs,General,1905,226,0,0,0,0,100,45,267,2,0,0,0,99
2024-06-30,45,KINGAROY DENTAL CLINIC,Darling Downs,Priority 2,82,0,0,0,0,0,100,114,3,0,0,0,0,97
2024-06-30,45,KINGAROY DENTAL CLINIC,Darling Downs,Priority 3,20,18,0,0,0,0,100,0,10,1,0,0,0,91
2024-06-30,46,GAYNDAH DENTAL CLINIC,Wide Bay,Clinical Assessment,1,0,0,0,0,0,100,4,0,0,0,0,0,100
2024-06-30,46,GAYNDAH DENTAL CLINIC,Wide Bay,General,325,0,0,0,0,0,100,19,29,0,0,0,0,100
2024-06-30,46,GAYNDAH DENTAL CLINIC,Wide Bay,Priority 2,5,2,0,0,0,0,71,19,5,0,0,0,0,79
2024-06-30,46,GAYNDAH DENTAL CLINIC,Wide Bay,Priority 3,16,13,1,0,0,0,97,0,1,7,0,0,0,13
2024-06-30,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,Clinical Assessment,9,0,0,0,0,0,100,38,8,3,0,0,0,78
2024-06-30,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,General,1208,1495,0,0,0,0,100,0,45,30,0,0,0,60
2024-06-30,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,Priority 1,1,0,0,0,0,0,100,44,1,0,0,0,1,96
2024-06-30,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,Priority 2,58,0,0,0,0,0,100,97,2,0,0,0,0,98
2024-06-30,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,Priority 3,31,19,0,0,0,0,100,2,1,0,1,0,0,75
2024-06-30,48,MUNDUBBERA DENTAL CLINIC,Wide Bay,Clinical Assessment,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2024-06-30,48,MUNDUBBERA DENTAL CLINIC,Wide Bay,General,130,12,0,0,0,0,100,6,11,0,0,0,0,100
2024-06-30,50,MONTO DENTAL CLINIC,Wide Bay,General,22,44,0,0,0,0,100,0,2,0,0,0,0,100
2024-06-30,50,MONTO DENTAL CLINIC,Wide Bay,Priority 2,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2024-06-30,50,MONTO DENTAL CLINIC,Wide Bay,Priority 3,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2024-06-30,51,BUNDABERG DENTAL CLINIC,Wide Bay,Clinical Assessment,0,0,0,0,0,0,-,108,1,0,0,1,1,97
2024-06-30,51,BUNDABERG DENTAL CLINIC,Wide Bay,General,1998,1958,0,0,0,0,100,3,235,2,0,0,0,99
2024-06-30,51,BUNDABERG DENTAL CLINIC,Wide Bay,Priority 1,0,0,0,0,0,0,-,15,0,0,0,0,0,100
2024-06-30,51,BUNDABERG DENTAL CLINIC,Wide Bay,Priority 2,3,0,0,0,0,0,100,112,0,1,0,0,0,99
2024-06-30,51,BUNDABERG DENTAL CLINIC,Wide Bay,Priority 3,40,18,21,18,21,127,24,70,0,0,0,0,9,89
2024-06-30,52,GATTON DENTAL CLINIC,West Moreton,General,3,0,0,0,0,0,100,0,0,0,0,0,0,-
2024-06-30,53,MILES DENTAL CLINIC,Darling Downs,Clinical Assessment,0,0,0,0,0,0,-,4,0,0,0,0,0,100
2024-06-30,53,MILES DENTAL CLINIC,Darling Downs,General,413,21,0,0,0,0,100,23,31,0,0,0,0,100
2024-06-30,53,MILES DENTAL CLINIC,Darling Downs,Priority 2,0,0,0,0,0,0,-,12,0,0,0,0,0,100
2024-06-30,53,MILES DENTAL CLINIC,Darling Downs,Priority 3,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2024-06-30,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,Clinical Assessment,1,0,0,0,0,0,100,50,0,0,0,0,0,100
2024-06-30,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,General,3160,1540,0,0,0,0,100,5,207,4,0,1,0,98
2024-06-30,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,Priority 1,0,0,0,0,0,0,-,2,0,0,0,0,0,100
2024-06-30,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,Priority 2,68,0,0,0,0,0,100,102,3,1,0,1,2,94
2024-06-30,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,Priority 3,346,249,80,0,0,0,88,5,41,19,0,7,23,48
2024-06-30,55,GOONDIWINDI DENTAL CLINIC,Darling Downs,General,149,71,0,0,0,0,100,0,3,0,0,0,0,100
2024-06-30,55,GOONDIWINDI DENTAL CLINIC,Darling Downs,Priority 1,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2024-06-30,55,GOONDIWINDI DENTAL CLINIC,Darling Downs,Priority 2,0,0,0,0,0,0,-,8,0,0,0,0,0,100
2024-06-30,55,GOONDIWINDI DENTAL CLINIC,Darling Downs,Priority 3,1,3,0,0,0,0,100,0,1,0,0,0,0,100
2024-06-30,56,INGLEWOOD DENTAL CLINIC,Darling Downs,General,124,0,0,0,0,0,100,19,5,0,0,0,0,100
2024-06-30,56,INGLEWOOD DENTAL CLINIC,Darling Downs,Priority 2,0,0,0,0,0,0,-,4,1,0,0,0,0,80
2024-06-30,56,INGLEWOOD DENTAL CLINIC,Darling Downs,Priority 3,1,0,0,0,0,0,100,0,0,0,0,0,0,-
2024-06-30,57,STANTHORPE DENTAL CLINIC,Darling Downs,Clinical Assessment,0,0,0,0,0,0,-,13,0,0,0,0,0,100
2024-06-30,57,STANTHORPE DENTAL CLINIC,Darling Downs,General,480,347,0,0,0,0,100,1,44,2,0,0,0,96
2024-06-30,57,STANTHORPE DENTAL CLINIC,Darling Downs,Priority 1,0,0,0,0,0,0,-,4,0,0,0,0,0,100
2024-06-30,57,STANTHORPE DENTAL CLINIC,Darling Downs,Priority 2,21,0,0,0,0,0,100,7,1,0,0,0,0,88
2024-06-30,57,STANTHORPE DENTAL CLINIC,Darling Downs,Priority 3,13,5,0,0,0,0,100,0,4,1,0,0,0,80
2024-06-30,58,WARWICK DENTAL CLINIC,Darling Downs,Clinical Assessment,0,0,0,0,0,0,-,23,0,0,0,0,0,100
2024-06-30,58,WARWICK DENTAL CLINIC,Darling Downs,General,605,250,0,0,0,0,100,0,14,3,0,0,0,82
2024-06-30,58,WARWICK DENTAL CLINIC,Darling Downs,Priority 1,0,0,0,0,0,0,-,11,0,0,1,0,0,92
2024-06-30,58,WARWICK DENTAL CLINIC,Darling Downs,Priority 2,15,0,0,0,0,0,100,30,5,0,0,1,0,83
2024-06-30,58,WARWICK DENTAL CLINIC,Darling Downs,Priority 3,4,4,0,0,0,0,100,0,0,0,0,0,0,-
2024-06-30,60,DALBY DENTAL CLINIC,Darling Downs,Clinical Assessment,0,0,0,0,0,0,-,24,0,0,2,0,1,89
2024-06-30,60,DALBY DENTAL CLINIC,Darling Downs,General,505,310,0,0,0,0,100,0,36,5,0,0,0,88
2024-06-30,60,DALBY DENTAL CLINIC,Darling Downs,Priority 1,0,0,0,0,0,0,-,3,0,0,0,0,0,100
2024-06-30,60,DALBY DENTAL CLINIC,Darling Downs,Priority 2,18,0,0,0,0,0,100,18,0,0,0,0,0,100
2024-06-30,60,DALBY DENTAL CLINIC,Darling Downs,Priority 3,7,4,0,0,0,0,100,0,5,0,0,0,0,100
2024-06-30,62,CHARLEVILLE DENTAL CLINIC,South West,Clinical Assessment,0,0,0,0,0,0,-,2,0,0,0,0,0,100
2024-06-30,62,CHARLEVILLE DENTAL CLINIC,South West,General,194,2,0,0,0,0,100,53,2,0,0,0,0,100
2024-06-30,62,CHARLEVILLE DENTAL CLINIC,South West,Priority 2,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2024-06-30,62,CHARLEVILLE DENTAL CLINIC,South West,Priority 3,21,0,0,0,0,0,100,3,6,0,0,0,0,100
2024-06-30,63,CUNNAMULLA DENTAL CLINIC,South West,General,87,2,0,0,0,0,100,4,12,0,0,0,0,100
2024-06-30,63,CUNNAMULLA DENTAL CLINIC,South West,Priority 3,3,0,0,0,0,0,100,0,0,0,0,0,0,-
2024-06-30,65,ROMA HOSPITAL DENTAL CLIN,South West,Clinical Assessment,0,0,0,0,0,0,-,4,0,0,0,0,0,100
2024-06-30,65,ROMA HOSPITAL DENTAL CLIN,South West,General,506,2,0,0,0,0,100,145,5,0,0,0,0,100
2024-06-30,65,ROMA HOSPITAL DENTAL CLIN,South West,Priority 1,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2024-06-30,65,ROMA HOSPITAL DENTAL CLIN,South West,Priority 2,1,0,0,0,0,0,100,7,0,0,0,0,0,100
2024-06-30,65,ROMA HOSPITAL DENTAL CLIN,South West,Priority 3,40,0,0,0,0,0,100,21,3,0,0,0,0,100
2024-06-30,81,HUGHENDEN DENTAL CLINIC,Townsville,General,6,1,0,0,0,0,100,3,3,0,0,0,0,100
2024-06-30,81,HUGHENDEN DENTAL CLINIC,Townsville,Priority 2,0,0,0,0,0,0,-,3,0,0,0,0,0,100
2024-06-30,81,HUGHENDEN DENTAL CLINIC,Townsville,Priority 3,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2024-06-30,83,ESK DENTAL CLINIC,West Moreton,General,197,124,33,0,0,0,91,0,4,4,0,0,0,50
2024-06-30,83,ESK DENTAL CLINIC,West Moreton,Priority 1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-06-30,83,ESK DENTAL CLINIC,West Moreton,Priority 2,20,17,0,0,0,0,54,6,1,0,0,0,0,86
2024-06-30,83,ESK DENTAL CLINIC,West Moreton,Priority 3,6,8,1,0,0,0,93,0,0,1,0,0,0,0
2024-06-30,84,BOONAH DENTAL CLINIC,West Moreton,General,157,172,47,0,0,0,88,0,1,11,0,0,0,8
2024-06-30,84,BOONAH DENTAL CLINIC,West Moreton,Priority 1,2,1,0,0,0,0,67,1,0,0,0,0,0,100
2024-06-30,84,BOONAH DENTAL CLINIC,West Moreton,Priority 2,23,14,1,0,0,0,61,13,1,0,0,0,0,93
