date,clinicID,clinicName,Hospital and Health Service,Area,Waiting D1,Waiting D2,Waiting D3,Waiting D4,Waiting D5,Waiting D6,Waiting D7,Treated D1,Treated D2,Treated D3,Treated D4,Treated D5,Treated D6,Treated D7
2023-12-31,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,General,678,444,0,0,0,0,100,1,64,3,0,0,0,96
2023-12-31,25,MAREEBA DENTAL CLINIC,Cairns and Hinterland,Priority 3,67,84,80,9,0,0,63,2,0,2,0,0,0,50
2023-12-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,General,2128,656,0,0,0,0,100,16,206,2,0,0,0,99
2023-12-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,Priority 1,1,0,0,0,0,0,100,0,0,0,0,0,0,-
2023-12-31,26,CAIRNS NTH DENTAL CLINIC,Cairns and Hinterland,Priority 3,187,173,39,0,0,0,90,81,31,5,0,0,0,96
2023-12-31,27,SMITHFIELD DENTAL CLINIC,Cairns and Hinterland,Clinical Assessment,0,0,0,0,0,0,-,2,0,0,0,0,1,67
2023-12-31,27,SMITHFIELD DENTAL CLINIC,Cairns and Hinterland,General,758,11,0,0,0,0,100,54,37,3,0,0,0,97
2023-12-31,27,SMITHFIELD DENTAL CLINIC,Cairns and Hinterland,Priority 3,59,42,0,0,0,0,100,5,16,0,0,0,0,100
2023-12-31,28,TULLY DENTAL CLINIC,Cairns and Hinterland,General,502,0,0,0,0,0,100,55,4,1,0,0,1,97
2023-12-31,28,TULLY DENTAL CLINIC,Cairns and Hinterland,Priority 3,51,20,2,0,0,0,97,5,10,10,0,0,0,60
2023-12-31,30,EDMONTON DENTAL CLINIC,Cairns and Hinterland,General,1075,303,0,0,0,0,100,3,164,2,1,0,0,98
2023-12-31,30,EDMONTON DENTAL CLINIC,Cairns and Hinterland,Priority 3,124,94,45,0,0,0,83,9,4,10,0,0,0,57
2023-12-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,Clinical Assessment,0,0,0,0,0,0,-,64,0,0,0,0,0,100
2023-12-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,General,3306,317,0,0,0,0,100,3,610,1,0,0,0,100
2023-12-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,Priority 1,0,0,0,0,0,0,-,19,1,0,0,0,0,95
2023-12-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,Priority 2,87,14,0,0,0,2,84,71,3,0,0,0,0,96
2023-12-31,32,ROCKHAMPTON DENTAL CLINIC,Central Queensland,Priority 3,240,163,24,0,0,0,94,15,22,4,0,0,0,90
2023-12-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,Clinical Assessment,0,0,0,0,0,0,-,42,0,0,0,0,0,100
2023-12-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,General,1300,913,0,0,0,0,100,1,177,3,0,0,0,98
2023-12-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,Priority 1,0,0,0,0,0,0,-,6,0,0,0,0,0,100
2023-12-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,Priority 2,20,0,0,0,0,0,100,16,4,0,0,0,0,80
2023-12-31,33,GLADSTONE DENTAL CLINIC,Central Queensland,Priority 3,116,49,0,0,0,0,100,13,14,2,0,0,0,93
2023-12-31,35,BILOELA DENTAL CLINIC,Central Queensland,Clinical Assessment,0,0,0,0,0,0,-,3,0,0,0,0,0,100
2023-12-31,35,BILOELA DENTAL CLINIC,Central Queensland,General,227,48,0,0,0,0,100,3,6,0,0,0,0,100
2023-12-31,35,BILOELA DENTAL CLINIC,Central Queensland,Priority 2,1,0,0,0,0,0,100,7,3,4,6,1,0,33
2023-12-31,35,BILOELA DENTAL CLINIC,Central Queensland,Priority 3,8,6,1,0,0,0,93,1,8,9,2,1,0,43
2023-12-31,36,EMERALD DENTAL CLINIC,Central Queensland,Clinical Assessment,0,0,0,0,0,0,-,9,0,0,0,0,0,100
2023-12-31,36,EMERALD DENTAL CLINIC,Central Queensland,General,529,13,0,0,0,0,100,59,4,0,0,0,0,100
2023-12-31,36,EMERALD DENTAL CLINIC,Central Queensland,Priority 1,0,0,0,0,0,0,-,2,0,0,0,0,0,100
2023-12-31,36,EMERALD DENTAL CLINIC,Central Queensland,Priority 2,3,0,0,0,0,0,100,7,3,4,2,1,0,41
2023-12-31,36,EMERALD DENTAL CLINIC,Central Queensland,Priority 3,41,13,3,1,0,0,93,14,11,2,0,0,0,93
2023-12-31,37,CAPRICORN COAST DENTAL,Central Queensland,Clinical Assessment,0,0,0,0,0,0,-,18,0,0,0,0,0,100
2023-12-31,37,CAPRICORN COAST DENTAL,Central Queensland,General,1078,443,0,0,0,0,100,0,138,0,0,0,0,100
2023-12-31,37,CAPRICORN COAST DENTAL,Central Queensland,Priority 1,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2023-12-31,37,CAPRICORN COAST DENTAL,Central Queensland,Priority 2,0,0,0,0,0,0,-,16,1,0,0,0,0,94
2023-12-31,37,CAPRICORN COAST DENTAL,Central Queensland,Priority 3,28,14,0,0,0,0,100,21,6,0,0,0,0,100
2023-12-31,38,PROSERPINE DENTAL,Mackay,General,961,0,0,0,0,0,100,39,7,0,0,0,0,100
2023-12-31,38,PROSERPINE DENTAL,Mackay,Priority 1,0,0,0,0,0,0,-,2,0,0,0,0,0,100
2023-12-31,38,PROSERPINE DENTAL,Mackay,Priority 2,9,0,0,0,0,0,100,9,2,0,0,0,0,82
2023-12-31,38,PROSERPINE DENTAL,Mackay,Priority 3,23,8,0,0,0,0,100,5,15,0,0,0,0,100
2023-12-31,39,MACKAY DENTAL CLINIC,Mackay,Clinical Assessment,0,1,2,2,0,9,0,0,0,0,0,0,0,-
2023-12-31,39,MACKAY DENTAL CLINIC,Mackay,General,2616,2600,7,0,0,0,100,10,159,0,0,0,0,100
2023-12-31,39,MACKAY DENTAL CLINIC,Mackay,Priority 1,0,0,1,0,0,0,0,24,0,0,0,0,0,100
2023-12-31,39,MACKAY DENTAL CLINIC,Mackay,Priority 2,27,0,0,0,0,0,100,33,5,0,0,0,0,87
2023-12-31,39,MACKAY DENTAL CLINIC,Mackay,Priority 3,141,60,12,0,0,0,94,52,60,4,0,0,0,97
2023-12-31,42,CENTRAL WEST DENTAL CLINICS,Central West,Clinical Assessment,0,0,1,0,0,0,0,0,0,0,0,0,0,-
2023-12-31,42,CENTRAL WEST DENTAL CLINICS,Central West,General,608,424,0,0,0,0,100,59,52,0,0,0,0,100
2023-12-31,42,CENTRAL WEST DENTAL CLINICS,Central West,Priority 3,36,21,0,0,0,0,100,1,4,0,0,0,0,100
2023-12-31,44,HERVEY BAY DENTAL CLINIC,Wide Bay,Clinical Assessment,3,0,0,0,0,0,100,87,0,0,0,0,0,100
2023-12-31,44,HERVEY BAY DENTAL CLINIC,Wide Bay,General,2543,1660,0,0,0,0,100,4,324,0,0,0,0,100
2023-12-31,44,HERVEY BAY DENTAL CLINIC,Wide Bay,Priority 1,0,0,0,0,0,0,-,46,1,0,0,0,0,98
2023-12-31,44,HERVEY BAY DENTAL CLINIC,Wide Bay,Priority 2,87,0,0,0,0,0,100,98,2,0,1,0,0,97
2023-12-31,44,HERVEY BAY DENTAL CLINIC,Wide Bay,Priority 3,52,3,0,0,0,0,100,36,0,0,0,0,0,100
2023-12-31,45,KINGAROY DENTAL CLINIC,Darling Downs,Clinical Assessment,1,0,0,0,0,0,100,9,0,0,0,0,1,90
2023-12-31,45,KINGAROY DENTAL CLINIC,Darling Downs,General,1882,381,0,0,0,0,100,1,311,7,0,0,0,98
2023-12-31,45,KINGAROY DENTAL CLINIC,Darling Downs,Priority 1,0,0,0,0,0,0,-,2,0,0,0,0,0,100
2023-12-31,45,KINGAROY DENTAL CLINIC,Darling Downs,Priority 2,109,3,0,0,0,0,97,99,26,0,0,0,0,79
2023-12-31,45,KINGAROY DENTAL CLINIC,Darling Downs,Priority 3,19,18,0,0,0,0,100,0,5,4,0,0,0,56
2023-12-31,46,GAYNDAH DENTAL CLINIC,Wide Bay,Clinical Assessment,0,0,0,0,0,0,-,4,2,0,0,0,0,67
2023-12-31,46,GAYNDAH DENTAL CLINIC,Wide Bay,General,303,15,0,0,0,0,100,37,40,0,0,0,0,100
2023-12-31,46,GAYNDAH DENTAL CLINIC,Wide Bay,Priority 2,10,1,0,0,0,0,91,21,8,1,0,0,0,70
2023-12-31,46,GAYNDAH DENTAL CLINIC,Wide Bay,Priority 3,16,9,13,0,0,0,66,0,0,9,0,0,0,0
2023-12-31,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,Clinical Assessment,3,0,0,0,0,0,100,76,0,1,0,0,0,99
2023-12-31,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,General,1449,984,0,0,0,0,100,1,114,1,0,0,0,99
2023-12-31,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,Priority 1,0,0,0,0,0,0,-,24,0,0,0,0,0,100
2023-12-31,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,Priority 2,82,2,0,0,0,0,98,97,3,0,0,0,0,97
2023-12-31,47,MARYBOROUGH DENTAL CLINIC,Wide Bay,Priority 3,36,3,0,0,0,0,100,17,11,0,0,0,0,100
2023-12-31,48,MUNDUBBERA DENTAL CLINIC,Wide Bay,Clinical Assessment,0,0,0,0,0,0,-,0,1,0,0,0,0,0
2023-12-31,48,MUNDUBBERA DENTAL CLINIC,Wide Bay,General,121,16,0,0,0,0,100,2,7,0,0,0,0,100
2023-12-31,50,MONTO DENTAL CLINIC,Wide Bay,Clinical Assessment,0,0,0,0,0,0,-,2,0,0,0,0,0,100
2023-12-31,50,MONTO DENTAL CLINIC,Wide Bay,General,32,34,0,0,0,0,100,0,5,0,0,0,0,100
2023-12-31,51,BUNDABERG DENTAL CLINIC,Wide Bay,Clinical Assessment,8,0,0,0,0,0,100,107,1,0,0,0,0,99
2023-12-31,51,BUNDABERG DENTAL CLINIC,Wide Bay,General,2080,1644,0,0,0,0,100,2,337,1,0,0,0,100
2023-12-31,51,BUNDABERG DENTAL CLINIC,Wide Bay,Priority 1,0,0,1,0,0,0,0,17,0,0,0,0,0,100
2023-12-31,51,BUNDABERG DENTAL CLINIC,Wide Bay,Priority 2,16,0,0,0,0,0,100,44,0,0,0,0,0,100
2023-12-31,51,BUNDABERG DENTAL CLINIC,Wide Bay,Priority 3,40,17,16,20,31,134,22,60,9,0,0,0,0,100
2023-12-31,52,GATTON DENTAL CLINIC,West Moreton,General,1,0,0,0,0,0,100,0,0,0,0,0,0,-
2023-12-31,53,MILES DENTAL CLINIC,Darling Downs,Clinical Assessment,0,0,0,0,0,0,-,8,0,0,0,0,0,100
2023-12-31,53,MILES DENTAL CLINIC,Darling Downs,General,411,4,0,0,0,0,100,57,35,0,0,0,0,100
2023-12-31,53,MILES DENTAL CLINIC,Darling Downs,Priority 2,0,0,0,0,0,0,-,31,0,0,0,1,0,97
2023-12-31,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,Clinical Assessment,6,0,0,0,0,0,100,47,0,1,0,0,1,96
2023-12-31,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,General,2956,1356,0,0,0,0,100,1,268,8,0,0,0,97
2023-12-31,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,Priority 1,1,0,0,0,0,0,100,3,0,1,0,0,0,75
2023-12-31,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,Priority 2,69,12,12,12,2,1,64,102,2,1,5,11,2,83
2023-12-31,54,TOOWOOMBA DENTAL CLINIC,Darling Downs,Priority 3,156,115,66,33,26,3,68,6,1,0,0,0,0,100
2023-12-31,55,GOONDIWINDI DENTAL CLINIC,Darling Downs,Clinical Assessment,0,0,0,0,0,0,-,3,0,0,0,0,0,100
2023-12-31,55,GOONDIWINDI DENTAL CLINIC,Darling Downs,General,164,51,0,0,0,0,100,0,4,0,0,0,0,100
2023-12-31,55,GOONDIWINDI DENTAL CLINIC,Darling Downs,Priority 2,2,0,0,0,0,0,100,10,0,0,0,0,0,100
2023-12-31,55,GOONDIWINDI DENTAL CLINIC,Darling Downs,Priority 3,4,5,0,0,0,0,100,0,1,0,0,0,0,100
2023-12-31,56,INGLEWOOD DENTAL CLINIC,Darling Downs,General,108,1,0,0,0,0,100,29,3,0,0,0,0,100
2023-12-31,56,INGLEWOOD DENTAL CLINIC,Darling Downs,Priority 2,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2023-12-31,56,INGLEWOOD DENTAL CLINIC,Darling Downs,Priority 3,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2023-12-31,57,STANTHORPE DENTAL CLINIC,Darling Downs,Clinical Assessment,0,0,0,0,0,0,-,11,0,0,0,1,0,92
2023-12-31,57,STANTHORPE DENTAL CLINIC,Darling Downs,General,499,266,0,0,0,0,100,0,21,2,0,0,0,91
2023-12-31,57,STANTHORPE DENTAL CLINIC,Darling Downs,Priority 1,0,0,0,0,0,0,-,7,0,0,0,0,0,100
2023-12-31,57,STANTHORPE DENTAL CLINIC,Darling Downs,Priority 2,6,0,0,0,0,0,100,16,0,0,0,0,0,100
2023-12-31,57,STANTHORPE DENTAL CLINIC,Darling Downs,Priority 3,4,10,0,0,0,0,100,0,2,0,0,0,0,100
2023-12-31,58,WARWICK DENTAL CLINIC,Darling Downs,Clinical Assessment,0,0,0,0,0,0,-,21,0,0,0,0,0,100
2023-12-31,58,WARWICK DENTAL CLINIC,Darling Downs,General,480,210,0,0,0,0,100,1,78,3,1,0,0,95
2023-12-31,58,WARWICK DENTAL CLINIC,Darling Downs,Priority 1,0,0,0,0,0,0,-,4,0,0,0,0,0,100
2023-12-31,58,WARWICK DENTAL CLINIC,Darling Downs,Priority 2,16,0,0,0,0,0,100,32,2,0,0,0,1,91
2023-12-31,58,WARWICK DENTAL CLINIC,Darling Downs,Priority 3,4,8,0,0,0,0,100,0,0,0,0,0,0,-
2023-12-31,60,DALBY DENTAL CLINIC,Darling Downs,Clinical Assessment,0,0,0,0,0,0,-,21,0,0,0,0,0,100
2023-12-31,60,DALBY DENTAL CLINIC,Darling Downs,General,639,277,0,0,0,0,100,1,50,0,0,0,0,100
2023-12-31,60,DALBY DENTAL CLINIC,Darling Downs,Priority 1,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2023-12-31,60,DALBY DENTAL CLINIC,Darling Downs,Priority 2,33,1,0,0,0,0,97,23,1,0,0,0,0,96
2023-12-31,60,DALBY DENTAL CLINIC,Darling Downs,Priority 3,4,8,0,0,0,0,100,0,0,0,0,0,0,-
2023-12-31,62,CHARLEVILLE DENTAL CLINIC,South West,General,166,0,0,0,0,0,100,66,1,0,0,0,0,100
2023-12-31,62,CHARLEVILLE DENTAL CLINIC,South West,Priority 1,0,0,0,0,0,0,-,1,0,0,0,0,0,100
2023-12-31,62,CHARLEVILLE DENTAL CLINIC,South West,Priority 2,3,0,0,0,0,0,100,0,0,0,0,0,0,-
2023-12-31,62,CHARLEVILLE DENTAL CLINIC,South West,Priority 3,39,0,0,0,0,0,100,6,3,0,0,0,0,100
2023-12-31,63,CUNNAMULLA DENTAL CLINIC,South West,General,57,0,0,0,0,0,100,12,6,0,0,0,0,100
2023-12-31,64,THARGOMINDAH DENTAL SERVI,South West,General,3,0,0,0,0,0,100,0,0,0,0,0,0,-
2023-12-31,65,ROMA HOSPITAL DENTAL CLIN,South West,General,456,0,0,0,0,0,100,148,9,0,0,0,0,100
2023-12-31,65,ROMA HOSPITAL DENTAL CLIN,South West,Priority 1,0,0,0,0,0,0,-,2,0,0,0,0,0,100
2023-12-31,65,ROMA HOSPITAL DENTAL CLIN,South West,Priority 2,4,0,0,0,0,0,100,17,0,0,0,0,0,100
2023-12-31,65,ROMA HOSPITAL DENTAL CLIN,South West,Priority 3,32,0,0,0,0,0,100,19,9,0,0,0,0,100
2023-12-31,81,HUGHENDEN DENTAL CLINIC,Townsville,General,11,5,0,0,0,0,100,0,3,0,0,0,0,100
2023-12-31,81,HUGHENDEN DENTAL CLINIC,Townsville,Priority 2,1,0,0,0,0,0,100,0,0,0,0,0,0,-
